utterance_id,character_id,mentioned_name,mention_count,episode_id,turn_index,is_target_agent_mention
utt__train_ep_007644__011,char__people,people,1,train_ep_007644,11,False
utt__train_ep_007644__013,char__child,child,1,train_ep_007644,13,False
utt__train_ep_007651__000,char__creature,creature,1,train_ep_007651,0,False
utt__train_ep_007651__003,char__man,man,1,train_ep_007651,3,False
utt__train_ep_007651__004,char__king,king,1,train_ep_007651,4,True
utt__train_ep_007651__005,char__king,king,1,train_ep_007651,5,True
utt__train_ep_007651__006,char__people,people,1,train_ep_007651,6,False
utt__train_ep_007651__007,char__king,king,3,train_ep_007651,7,True
utt__train_ep_007651__007,char__king_of,king of,1,train_ep_007651,7,False
utt__train_ep_007651__007,char__bridge,bridge,1,train_ep_007651,7,False
utt__train_ep_007651__009,char__people,people,1,train_ep_007651,9,False
utt__train_ep_007651__011,char__people,people,2,train_ep_007651,11,False
utt__train_ep_007651__011,char__bridge,bridge,1,train_ep_007651,11,False
utt__train_ep_007651__012,char__king,king,1,train_ep_007651,12,True
utt__train_ep_007654__000,char__servant,servant,1,train_ep_007654,0,False
utt__train_ep_007654__005,char__mother,mother,1,train_ep_007654,5,False
utt__train_ep_007654__008,char__grandfather,grandfather,1,train_ep_007654,8,False
utt__train_ep_007654__008,char__king,king,1,train_ep_007654,8,True
utt__train_ep_007654__012,char__servant,servant,1,train_ep_007654,12,False
utt__train_ep_007657__000,char__merchant,merchant,1,train_ep_007657,0,False
utt__train_ep_007657__002,char__animal,animal,1,train_ep_007657,2,False
utt__train_ep_007657__003,char__king,king,1,train_ep_007657,3,True
utt__train_ep_007657__004,char__merchant,merchant,1,train_ep_007657,4,False
utt__train_ep_007657__008,char__people,people,1,train_ep_007657,8,False
utt__train_ep_007657__010,char__people,people,1,train_ep_007657,10,False
utt__train_ep_007657__011,char__slave,slave,1,train_ep_007657,11,False
utt__train_ep_007657__011,char__families,families,1,train_ep_007657,11,False
utt__train_ep_007657__011,char__loved_ones,loved ones,1,train_ep_007657,11,False
utt__train_ep_007673__004,char__guards,guards,1,train_ep_007673,4,False
utt__train_ep_007673__004,char__watcher,watcher,1,train_ep_007673,4,False
utt__train_ep_007673__004,char__tower,tower,1,train_ep_007673,4,False
utt__train_ep_007673__005,char__trolls,trolls,1,train_ep_007673,5,False
utt__train_ep_007673__008,char__people,people,1,train_ep_007673,8,False
utt__train_ep_007673__010,char__patient,patient,1,train_ep_007673,10,False
utt__train_ep_007693__000,char__king,king,1,train_ep_007693,0,True
utt__train_ep_007693__001,char__knight,knight,1,train_ep_007693,1,False
utt__train_ep_007693__001,char__guard,guard,1,train_ep_007693,1,False
utt__train_ep_007693__002,char__lord,lord,1,train_ep_007693,2,False
utt__train_ep_007693__004,char__king,king,1,train_ep_007693,4,True
utt__train_ep_007693__006,char__king,king,1,train_ep_007693,6,True
utt__train_ep_007696__000,char__king,king,1,train_ep_007696,0,True
utt__train_ep_007696__001,char__subject,subject,1,train_ep_007696,1,False
utt__train_ep_007696__003,char__king,king,1,train_ep_007696,3,True
utt__train_ep_007696__003,char__subjects,subjects,1,train_ep_007696,3,False
utt__train_ep_007696__011,char__subject,subject,1,train_ep_007696,11,False
utt__train_ep_007696__013,char__king,king,1,train_ep_007696,13,True
utt__train_ep_007702__000,char__king,king,1,train_ep_007702,0,True
utt__train_ep_007702__002,char__people,people,1,train_ep_007702,2,False
utt__train_ep_007702__004,char__spiders,spiders,1,train_ep_007702,4,False
utt__train_ep_007702__006,char__battle,battle,1,train_ep_007702,6,False
utt__train_ep_007702__008,char__families,families,1,train_ep_007702,8,False
utt__train_ep_007702__008,char__daughter,daughter,1,train_ep_007702,8,False
utt__train_ep_007702__008,char__son,son,1,train_ep_007702,8,False
utt__train_ep_007702__010,char__daughter,daughter,1,train_ep_007702,10,False
utt__train_ep_007712__006,char__man,man,1,train_ep_007712,6,False
utt__train_ep_007712__011,char__people,people,1,train_ep_007712,11,False
utt__train_ep_007712__012,char__people,people,1,train_ep_007712,12,False
utt__train_ep_007712__012,char__cut_throat,cut throat,1,train_ep_007712,12,False
utt__train_ep_007718__000,char__blacksmith,blacksmith,1,train_ep_007718,0,False
utt__train_ep_007718__000,char__king,king,1,train_ep_007718,0,True
utt__train_ep_007718__001,char__king,king,1,train_ep_007718,1,True
utt__train_ep_007718__002,char__blacksmiths,blacksmiths,1,train_ep_007718,2,False
utt__train_ep_007718__003,char__king,king,1,train_ep_007718,3,True
utt__train_ep_007727__000,char__king,king,1,train_ep_007727,0,True
utt__train_ep_007727__006,char__lord,lord,1,train_ep_007727,6,False
utt__train_ep_007727__008,char__lord,lord,1,train_ep_007727,8,False
utt__train_ep_007727__010,char__lord,lord,1,train_ep_007727,10,False
utt__train_ep_007727__011,char__king,king,1,train_ep_007727,11,True
utt__train_ep_007727__012,char__lord,lord,1,train_ep_007727,12,False
utt__train_ep_007729__001,char__king,king,1,train_ep_007729,1,True
utt__train_ep_007729__008,char__no_one,no one,1,train_ep_007729,8,False
utt__train_ep_007729__010,char__no_one,no one,1,train_ep_007729,10,False
utt__train_ep_007729__013,char__no_one,no one,1,train_ep_007729,13,False
utt__train_ep_007734__001,char__king,king,1,train_ep_007734,1,True
utt__train_ep_007734__004,char__people,people,1,train_ep_007734,4,False
utt__train_ep_007734__004,char__light,light,1,train_ep_007734,4,False
utt__train_ep_007734__004,char__gods,gods,1,train_ep_007734,4,False
utt__train_ep_007734__005,char__people,people,1,train_ep_007734,5,False
utt__train_ep_007734__006,char__fishermen,fishermen,1,train_ep_007734,6,False
utt__train_ep_007734__008,char__wife,wife,1,train_ep_007734,8,False
utt__train_ep_007734__009,char__girl,girl,1,train_ep_007734,9,False
utt__train_ep_007742__000,char__king,king,1,train_ep_007742,0,True
utt__train_ep_007742__001,char__priest,priest,1,train_ep_007742,1,False
utt__train_ep_007742__002,char__king,king,1,train_ep_007742,2,True
utt__train_ep_007742__006,char__god,god,1,train_ep_007742,6,False
utt__train_ep_007742__006,char__judge,judge,1,train_ep_007742,6,False
utt__train_ep_007742__006,char__people,people,1,train_ep_007742,6,False
utt__train_ep_007742__007,char__thing,thing,1,train_ep_007742,7,False
utt__train_ep_007742__007,char__noble,noble,1,train_ep_007742,7,False
utt__train_ep_007742__011,char__citizen,citizen,1,train_ep_007742,11,False
utt__train_ep_007742__012,char__king,king,1,train_ep_007742,12,True
utt__train_ep_007742__013,char__gods,gods,1,train_ep_007742,13,False
utt__train_ep_007749__001,char__king,king,1,train_ep_007749,1,True
utt__train_ep_007749__011,char__assassin,assassin,1,train_ep_007749,11,False
utt__train_ep_007754__000,char__son,son,1,train_ep_007754,0,False
utt__train_ep_007754__001,char__father,father,1,train_ep_007754,1,False
utt__train_ep_007754__005,char__king,king,1,train_ep_007754,5,True
utt__train_ep_007754__006,char__father,father,1,train_ep_007754,6,False
utt__train_ep_007754__006,char__son,son,1,train_ep_007754,6,False
utt__train_ep_007754__007,char__king,king,1,train_ep_007754,7,True
utt__train_ep_007754__010,char__king,king,1,train_ep_007754,10,True
utt__train_ep_007861__004,char__diplomat,diplomat,1,train_ep_007861,4,False
utt__train_ep_007861__005,char__king,king,1,train_ep_007861,5,True
utt__train_ep_007861__009,char__sons,sons,1,train_ep_007861,9,False
utt__train_ep_007861__009,char__battle,battle,1,train_ep_007861,9,False
utt__train_ep_007861__012,char__royal_family,royal family,1,train_ep_007861,12,False
utt__train_ep_007861__012,char__royal,royal,1,train_ep_007861,12,False
utt__train_ep_007861__012,char__family,family,1,train_ep_007861,12,False
utt__train_ep_007861__012,char__battle,battle,1,train_ep_007861,12,False
utt__train_ep_007861__013,char__battle,battle,1,train_ep_007861,13,False
utt__train_ep_007876__000,char__king,king,1,train_ep_007876,0,True
utt__train_ep_007876__001,char__lady,lady,1,train_ep_007876,1,False
utt__train_ep_007876__008,char__queen,queen,1,train_ep_007876,8,False
utt__train_ep_007876__009,char__subjects,subjects,1,train_ep_007876,9,False
utt__train_ep_007876__009,char__queen,queen,1,train_ep_007876,9,False
utt__train_ep_007876__011,char__wife,wife,1,train_ep_007876,11,False
utt__train_ep_007876__012,char__thing,thing,1,train_ep_007876,12,False
utt__train_ep_007876__013,char__lady,lady,1,train_ep_007876,13,False
utt__train_ep_007899__000,char__king,king,2,train_ep_007899,0,True
utt__train_ep_007899__002,char__dragon,dragon,1,train_ep_007899,2,False
utt__train_ep_007899__002,char__king,king,1,train_ep_007899,2,True
utt__train_ep_007899__003,char__king,king,1,train_ep_007899,3,True
utt__train_ep_007899__007,char__dragon,dragon,1,train_ep_007899,7,False
utt__train_ep_007899__008,char__dragon,dragon,1,train_ep_007899,8,False
utt__train_ep_007899__008,char__traitor,traitor,1,train_ep_007899,8,False
utt__train_ep_007899__011,char__son,son,1,train_ep_007899,11,False
utt__train_ep_007899__013,char__family,family,1,train_ep_007899,13,False
utt__train_ep_007940__000,char__lord,lord,1,train_ep_007940,0,False
utt__train_ep_007940__001,char__brave_knight,brave knight,1,train_ep_007940,1,False
utt__train_ep_007940__001,char__knight,knight,1,train_ep_007940,1,False
utt__train_ep_007940__002,char__dragon,dragon,1,train_ep_007940,2,False
utt__train_ep_007940__003,char__knight,knight,1,train_ep_007940,3,False
utt__train_ep_007940__004,char__dragon,dragon,1,train_ep_007940,4,False
utt__train_ep_007940__005,char__king,king,1,train_ep_007940,5,True
utt__train_ep_007940__005,char__knight,knight,1,train_ep_007940,5,False
utt__train_ep_007940__006,char__people,people,1,train_ep_007940,6,False
utt__train_ep_007940__006,char__dragon,dragon,1,train_ep_007940,6,False
utt__train_ep_007940__007,char__sacrifice,sacrifice,1,train_ep_007940,7,False
utt__train_ep_007940__009,char__fool,fool,1,train_ep_007940,9,False
utt__train_ep_007940__010,char__dragon,dragon,1,train_ep_007940,10,False
utt__train_ep_007940__011,char__fool,fool,1,train_ep_007940,11,False
utt__train_ep_007940__013,char__dragon,dragon,1,train_ep_007940,13,False
utt__train_ep_007954__000,char__son,son,1,train_ep_007954,0,False
utt__train_ep_007954__004,char__leader,leader,1,train_ep_007954,4,False
utt__train_ep_007954__004,char__fight,fight,2,train_ep_007954,4,False
utt__train_ep_007954__006,char__fight,fight,1,train_ep_007954,6,False
utt__train_ep_007954__008,char__mother,mother,1,train_ep_007954,8,False
utt__train_ep_007954__012,char__king,king,1,train_ep_007954,12,True
utt__train_ep_007954__013,char__fight,fight,1,train_ep_007954,13,False
utt__train_ep_007954__013,char__queen,queen,1,train_ep_007954,13,False
utt__train_ep_008140__000,char__king,king,1,train_ep_008140,0,True
utt__train_ep_008140__003,char__man,man,1,train_ep_008140,3,False
utt__train_ep_008140__003,char__queen,queen,1,train_ep_008140,3,False
utt__train_ep_008140__004,char__king,king,1,train_ep_008140,4,True
utt__train_ep_008140__007,char__guard,guard,1,train_ep_008140,7,False
utt__train_ep_008140__008,char__family,family,1,train_ep_008140,8,False
utt__train_ep_008140__008,char__guard,guard,1,train_ep_008140,8,False
utt__train_ep_008140__008,char__father,father,2,train_ep_008140,8,False
utt__train_ep_008140__008,char__his_father,his father,1,train_ep_008140,8,False
utt__train_ep_008140__009,char__father,father,1,train_ep_008140,9,False
utt__train_ep_008140__011,char__guard,guard,1,train_ep_008140,11,False
utt__train_ep_008140__013,char__father,father,1,train_ep_008140,13,False
utt__train_ep_008143__000,char__royal,royal,1,train_ep_008143,0,False
utt__train_ep_008143__001,char__lord,lord,1,train_ep_008143,1,False
utt__train_ep_008143__002,char__chef,chef,1,train_ep_008143,2,False
utt__train_ep_008143__004,char__chef,chef,1,train_ep_008143,4,False
utt__train_ep_008143__011,char__king,king,1,train_ep_008143,11,True
utt__train_ep_008145__000,char__fly,fly,1,train_ep_008145,0,False
utt__train_ep_008145__001,char__fly,fly,1,train_ep_008145,1,False
utt__train_ep_008145__002,char__pheasant,pheasant,1,train_ep_008145,2,False
utt__train_ep_008145__002,char__slave,slave,1,train_ep_008145,2,False
utt__train_ep_008145__003,char__slave,slave,1,train_ep_008145,3,False
utt__train_ep_008145__006,char__royal,royal,1,train_ep_008145,6,False
utt__train_ep_008145__006,char__gardener,gardener,1,train_ep_008145,6,False
utt__train_ep_008145__008,char__bird,bird,1,train_ep_008145,8,False
utt__train_ep_008145__009,char__friend,friend,1,train_ep_008145,9,False
utt__train_ep_008145__012,char__pheasant,pheasant,1,train_ep_008145,12,False
utt__train_ep_008145__012,char__king,king,1,train_ep_008145,12,True
utt__train_ep_008145__013,char__pheasant,pheasant,1,train_ep_008145,13,False
utt__train_ep_008147__000,char__son,son,1,train_ep_008147,0,False
utt__train_ep_008147__002,char__lady_in_waiting,lady in waiting,1,train_ep_008147,2,False
utt__train_ep_008147__002,char__lady,lady,1,train_ep_008147,2,False
utt__train_ep_008147__002,char__child,child,1,train_ep_008147,2,False
utt__train_ep_008147__006,char__ladies,ladies,1,train_ep_008147,6,False
utt__train_ep_008147__007,char__boy,boy,1,train_ep_008147,7,False
utt__train_ep_008147__008,char__lady,lady,1,train_ep_008147,8,False
utt__train_ep_008147__008,char__child,child,1,train_ep_008147,8,False
utt__train_ep_008147__009,char__royal,royal,1,train_ep_008147,9,False
utt__train_ep_008147__010,char__father,father,1,train_ep_008147,10,False
utt__train_ep_008147__010,char__child,child,1,train_ep_008147,10,False
utt__train_ep_008147__010,char__drunk,drunk,1,train_ep_008147,10,False
utt__train_ep_008147__011,char__royal,royal,1,train_ep_008147,11,False
utt__train_ep_008147__011,char__family,family,1,train_ep_008147,11,False
utt__train_ep_008147__011,char__thing,thing,1,train_ep_008147,11,False
utt__train_ep_008152__000,char__apothecary,apothecary,1,train_ep_008152,0,False
utt__train_ep_008152__002,char__people,people,1,train_ep_008152,2,False
utt__train_ep_008152__002,char__fight,fight,1,train_ep_008152,2,False
utt__train_ep_008152__003,char__thing,thing,1,train_ep_008152,3,False
utt__train_ep_008152__003,char__village,village,1,train_ep_008152,3,False
utt__train_ep_008152__004,char__people,people,1,train_ep_008152,4,False
utt__train_ep_008152__005,char__apothecary,apothecary,1,train_ep_008152,5,False
utt__train_ep_008152__006,char__apothecary,apothecary,1,train_ep_008152,6,False
utt__train_ep_008152__006,char__people,people,2,train_ep_008152,6,False
utt__train_ep_008152__007,char__village,village,1,train_ep_008152,7,False
utt__train_ep_008152__007,char__apothecary,apothecary,1,train_ep_008152,7,False
utt__train_ep_008152__007,char__dog,dog,1,train_ep_008152,7,False
utt__train_ep_008152__008,char__dog,dog,1,train_ep_008152,8,False
utt__train_ep_008152__008,char__subject,subject,1,train_ep_008152,8,False
utt__train_ep_008152__008,char__apothecary,apothecary,1,train_ep_008152,8,False
utt__train_ep_008152__009,char__subject,subject,1,train_ep_008152,9,False
utt__train_ep_008152__009,char__apothecary,apothecary,1,train_ep_008152,9,False
utt__train_ep_008152__009,char__dog,dog,1,train_ep_008152,9,False
utt__train_ep_008152__010,char__person,person,1,train_ep_008152,10,False
utt__train_ep_008152__011,char__table,table,1,train_ep_008152,11,False
utt__train_ep_008152__011,char__dog,dog,1,train_ep_008152,11,False
utt__train_ep_008152__012,char__table,table,1,train_ep_008152,12,False
utt__train_ep_008155__001,char__enemy,enemy,1,train_ep_008155,1,False
utt__train_ep_008155__002,char__king,king,1,train_ep_008155,2,True
utt__train_ep_008155__003,char__enemy,enemy,1,train_ep_008155,3,False
utt__train_ep_008155__007,char__enemy,enemy,1,train_ep_008155,7,False
utt__train_ep_008155__008,char__villagers,villagers,1,train_ep_008155,8,False
utt__train_ep_008155__009,char__villagers,villagers,1,train_ep_008155,9,False
utt__train_ep_008155__009,char__enemy,enemy,1,train_ep_008155,9,False
utt__train_ep_008155__011,char__subjects,subjects,1,train_ep_008155,11,False
utt__train_ep_008155__011,char__enemy,enemy,1,train_ep_008155,11,False
utt__train_ep_008155__012,char__subject,subject,1,train_ep_008155,12,False
utt__train_ep_008157__000,char__king,king,1,train_ep_008157,0,True
utt__train_ep_008157__000,char__peasant,peasant,1,train_ep_008157,0,False
utt__train_ep_008157__001,char__peasant,peasant,1,train_ep_008157,1,False
utt__train_ep_008157__001,char__daughter,daughter,1,train_ep_008157,1,False
utt__train_ep_008157__001,char__fool,fool,1,train_ep_008157,1,False
utt__train_ep_008157__002,char__drunkard,drunkard,1,train_ep_008157,2,False
utt__train_ep_008157__004,char__diplomat,diplomat,1,train_ep_008157,4,False
utt__train_ep_008157__004,char__general,general,1,train_ep_008157,4,False
utt__train_ep_008157__005,char__king_of,king of,1,train_ep_008157,5,False
utt__train_ep_008157__005,char__king,king,1,train_ep_008157,5,True
utt__train_ep_008157__005,char__maid,maid,1,train_ep_008157,5,False
utt__train_ep_008157__005,char__queen,queen,1,train_ep_008157,5,False
utt__train_ep_008157__005,char__son,son,1,train_ep_008157,5,False
utt__train_ep_008157__005,char__toad,toad,1,train_ep_008157,5,False
utt__train_ep_008157__007,char__general,general,1,train_ep_008157,7,False
utt__train_ep_008157__007,char__sister,sister,1,train_ep_008157,7,False
utt__train_ep_008157__008,char__old_man,old man,1,train_ep_008157,8,False
utt__train_ep_008157__008,char__man,man,1,train_ep_008157,8,False
utt__train_ep_008157__008,char__father,father,1,train_ep_008157,8,False
utt__train_ep_008157__008,char__brother,brother,1,train_ep_008157,8,False
utt__train_ep_008157__010,char__sister,sister,1,train_ep_008157,10,False
utt__train_ep_008157__012,char__court_jester,court jester,1,train_ep_008157,12,False
utt__train_ep_008157__012,char__jester,jester,1,train_ep_008157,12,False
utt__train_ep_008215__001,char__bear,bear,1,train_ep_008215,1,False
utt__train_ep_008215__001,char__king,king,1,train_ep_008215,1,True
utt__train_ep_008215__004,char__horse,horse,1,train_ep_008215,4,False
utt__train_ep_008215__005,char__king,king,1,train_ep_008215,5,True
utt__train_ep_008215__006,char__no_one,no one,1,train_ep_008215,6,False
utt__train_ep_008215__008,char__subjects,subjects,1,train_ep_008215,8,False
utt__train_ep_008215__010,char__royal,royal,1,train_ep_008215,10,False
utt__train_ep_008215__010,char__subjects,subjects,1,train_ep_008215,10,False
utt__train_ep_008215__011,char__kings,kings,1,train_ep_008215,11,False
utt__train_ep_008215__011,char__people,people,1,train_ep_008215,11,False
utt__train_ep_008236__002,char__servant,servant,1,train_ep_008236,2,False
utt__train_ep_008236__005,char__king,king,1,train_ep_008236,5,True
utt__train_ep_008236__007,char__king,king,2,train_ep_008236,7,True
utt__train_ep_008244__001,char__wife,wife,1,train_ep_008244,1,False
utt__train_ep_008244__003,char__horse,horse,1,train_ep_008244,3,False
utt__train_ep_008244__003,char__chambermaid,chambermaid,1,train_ep_008244,3,False
utt__train_ep_008244__004,char__queen,queen,1,train_ep_008244,4,False
utt__train_ep_008244__005,char__kid,kid,1,train_ep_008244,5,False
utt__train_ep_008244__009,char__chambermaid,chambermaid,1,train_ep_008244,9,False
utt__train_ep_008244__010,char__king_of,king of,1,train_ep_008244,10,False
utt__train_ep_008244__010,char__king,king,1,train_ep_008244,10,True
utt__train_ep_008244__012,char__queen,queen,1,train_ep_008244,12,False
utt__train_ep_008258__000,char__boy,boy,1,train_ep_008258,0,False
utt__train_ep_008258__000,char__apprentice,apprentice,1,train_ep_008258,0,False
utt__train_ep_008258__002,char__blacksmith,blacksmith,1,train_ep_008258,2,False
utt__train_ep_008258__003,char__king,king,1,train_ep_008258,3,True
utt__train_ep_008258__003,char__people,people,1,train_ep_008258,3,False
utt__train_ep_008258__004,char__blacksmith,blacksmith,1,train_ep_008258,4,False
utt__train_ep_008258__005,char__king,king,1,train_ep_008258,5,True
utt__train_ep_008258__006,char__guard,guard,1,train_ep_008258,6,False
utt__train_ep_008258__007,char__brave_knight,brave knight,1,train_ep_008258,7,False
utt__train_ep_008258__007,char__knight,knight,1,train_ep_008258,7,False
utt__train_ep_008258__007,char__person,person,1,train_ep_008258,7,False
utt__train_ep_008258__007,char__people,people,1,train_ep_008258,7,False
utt__train_ep_008258__010,char__blacksmith,blacksmith,2,train_ep_008258,10,False
utt__train_ep_008258__011,char__party,party,1,train_ep_008258,11,False
utt__train_ep_008258__012,char__blacksmith,blacksmith,1,train_ep_008258,12,False
utt__train_ep_008258__013,char__people,people,1,train_ep_008258,13,False
utt__train_ep_008270__001,char__people,people,1,train_ep_008270,1,False
utt__train_ep_008270__001,char__lord,lord,1,train_ep_008270,1,False
utt__train_ep_008270__002,char__chef,chef,1,train_ep_008270,2,False
utt__train_ep_008270__004,char__lord,lord,1,train_ep_008270,4,False
utt__train_ep_008270__005,char__pheasant,pheasant,1,train_ep_008270,5,False
utt__train_ep_008270__006,char__cook,cook,1,train_ep_008270,6,False
utt__train_ep_008270__006,char__pheasant,pheasant,1,train_ep_008270,6,False
utt__train_ep_008270__006,char__parishioner,parishioner,1,train_ep_008270,6,False
utt__train_ep_008270__007,char__lord,lord,1,train_ep_008270,7,False
utt__train_ep_008270__009,char__queen,queen,1,train_ep_008270,9,False
utt__train_ep_008270__010,char__butler,butler,1,train_ep_008270,10,False
utt__train_ep_008270__011,char__lord,lord,3,train_ep_008270,11,False
utt__train_ep_008270__011,char__queen,queen,1,train_ep_008270,11,False
utt__train_ep_008270__012,char__god,god,2,train_ep_008270,12,False
utt__train_ep_008270__013,char__god,god,1,train_ep_008270,13,False
utt__train_ep_008272__003,char__party,party,1,train_ep_008272,3,False
utt__train_ep_008272__005,char__king,king,1,train_ep_008272,5,True
utt__train_ep_008272__005,char__queen_s,queen's,1,train_ep_008272,5,False
utt__train_ep_008272__009,char__wife,wife,1,train_ep_008272,9,False
utt__train_ep_008272__010,char__wife,wife,1,train_ep_008272,10,False
utt__train_ep_008272__011,char__guard,guard,1,train_ep_008272,11,False
utt__train_ep_008272__012,char__staff,staff,2,train_ep_008272,12,False
utt__train_ep_008277__000,char__queen,queen,1,train_ep_008277,0,False
utt__train_ep_008277__001,char__king,king,1,train_ep_008277,1,True
utt__train_ep_008277__002,char__thing,thing,1,train_ep_008277,2,False
utt__train_ep_008277__007,char__king,king,1,train_ep_008277,7,True
utt__train_ep_008277__007,char__maid,maid,1,train_ep_008277,7,False
utt__train_ep_008278__004,char__queen,queen,1,train_ep_008278,4,False
utt__train_ep_008278__005,char__king,king,1,train_ep_008278,5,True
utt__train_ep_008278__008,char__woman,woman,1,train_ep_008278,8,False
utt__train_ep_008278__010,char__people,people,1,train_ep_008278,10,False
utt__train_ep_008278__010,char__king,king,1,train_ep_008278,10,True
utt__train_ep_008278__010,char__queen,queen,1,train_ep_008278,10,False
utt__train_ep_008278__012,char__queen,queen,1,train_ep_008278,12,False
utt__train_ep_008278__013,char__king,king,1,train_ep_008278,13,True
utt__train_ep_008286__000,char__priest,priest,1,train_ep_008286,0,False
utt__train_ep_008286__003,char__child,child,1,train_ep_008286,3,False
utt__train_ep_008286__004,char__villagers,villagers,1,train_ep_008286,4,False
utt__train_ep_008286__006,char__villagers,villagers,1,train_ep_008286,6,False
utt__train_ep_008286__006,char__king_of,king of,1,train_ep_008286,6,False
utt__train_ep_008286__006,char__king,king,1,train_ep_008286,6,True
utt__train_ep_008286__007,char__villagers,villagers,1,train_ep_008286,7,False
utt__train_ep_008286__007,char__king,king,1,train_ep_008286,7,True
utt__train_ep_008286__007,char__people,people,1,train_ep_008286,7,False
utt__train_ep_008286__009,char__people,people,1,train_ep_008286,9,False
utt__train_ep_008286__009,char__villager,villager,1,train_ep_008286,9,False
utt__train_ep_008286__010,char__priest,priest,1,train_ep_008286,10,False
utt__train_ep_008286__010,char__thing,thing,1,train_ep_008286,10,False
utt__train_ep_008286__010,char__battle,battle,1,train_ep_008286,10,False
utt__train_ep_008286__011,char__god,god,1,train_ep_008286,11,False
utt__train_ep_008286__011,char__people,people,1,train_ep_008286,11,False
utt__train_ep_008286__012,char__priest,priest,1,train_ep_008286,12,False
utt__train_ep_008286__013,char__people,people,1,train_ep_008286,13,False
utt__train_ep_008286__013,char__god,god,1,train_ep_008286,13,False
utt__train_ep_008299__000,char__daughter,daughter,1,train_ep_008299,0,False
utt__train_ep_008299__001,char__father,father,1,train_ep_008299,1,False
utt__train_ep_008299__001,char__queen,queen,1,train_ep_008299,1,False
utt__train_ep_008299__003,char__prince,prince,1,train_ep_008299,3,False
utt__train_ep_008299__003,char__man,man,1,train_ep_008299,3,False
utt__train_ep_008299__005,char__father,father,1,train_ep_008299,5,False
utt__train_ep_008299__005,char__queen,queen,1,train_ep_008299,5,False
utt__train_ep_008299__008,char__lady,lady,1,train_ep_008299,8,False
utt__train_ep_008299__009,char__prince,prince,1,train_ep_008299,9,False
utt__train_ep_008299__009,char__royal,royal,1,train_ep_008299,9,False
utt__train_ep_008299__009,char__knight,knight,1,train_ep_008299,9,False
utt__train_ep_008299__010,char__noble,noble,1,train_ep_008299,10,False
utt__train_ep_008299__010,char__people,people,1,train_ep_008299,10,False
utt__train_ep_008299__010,char__thing,thing,1,train_ep_008299,10,False
utt__train_ep_008338__000,char__captive,captive,1,train_ep_008338,0,False
utt__train_ep_008338__001,char__king,king,1,train_ep_008338,1,True
utt__train_ep_008338__002,char__family,family,1,train_ep_008338,2,False
utt__train_ep_008338__011,char__king,king,1,train_ep_008338,11,True
utt__train_ep_008484__001,char__king,king,1,train_ep_008484,1,True
utt__train_ep_008484__001,char__husband,husband,1,train_ep_008484,1,False
utt__train_ep_008484__001,char__gods,gods,1,train_ep_008484,1,False
utt__train_ep_008484__003,char__parent,parent,1,train_ep_008484,3,False
utt__train_ep_008484__004,char__father,father,1,train_ep_008484,4,False
utt__train_ep_008484__005,char__son,son,1,train_ep_008484,5,False
utt__train_ep_008484__005,char__lady,lady,1,train_ep_008484,5,False
utt__train_ep_008484__006,char__woman,woman,1,train_ep_008484,6,False
utt__train_ep_008484__006,char__queen,queen,1,train_ep_008484,6,False
utt__train_ep_008484__007,char__ladies,ladies,1,train_ep_008484,7,False
utt__train_ep_008484__007,char__king,king,1,train_ep_008484,7,True
utt__train_ep_008484__009,char__sons,sons,1,train_ep_008484,9,False
utt__train_ep_008484__010,char__daughter,daughter,1,train_ep_008484,10,False
utt__train_ep_008484__011,char__princess,princess,1,train_ep_008484,11,False
utt__train_ep_008484__013,char__king,king,1,train_ep_008484,13,True
utt__train_ep_008618__001,char__spider,spider,1,train_ep_008618,1,False
utt__train_ep_008618__003,char__guards,guards,1,train_ep_008618,3,False
utt__train_ep_008618__003,char__spiders,spiders,1,train_ep_008618,3,False
utt__train_ep_008618__006,char__king,king,1,train_ep_008618,6,True
utt__train_ep_008618__011,char__spider,spider,1,train_ep_008618,11,False
utt__train_ep_008618__013,char__guards,guards,1,train_ep_008618,13,False
utt__train_ep_008671__010,char__leader,leader,1,train_ep_008671,10,False
utt__train_ep_008694__002,char__guard,guard,1,train_ep_008694,2,False
utt__train_ep_008694__004,char__guards,guards,1,train_ep_008694,4,False
utt__train_ep_008694__007,char__queen,queen,1,train_ep_008694,7,False
utt__train_ep_008694__010,char__man,man,1,train_ep_008694,10,False
utt__train_ep_008694__012,char__guards,guards,1,train_ep_008694,12,False
utt__train_ep_008694__013,char__wife,wife,1,train_ep_008694,13,False
utt__train_ep_008694__013,char__cook,cook,1,train_ep_008694,13,False
utt__train_ep_008697__005,char__children,children,1,train_ep_008697,5,False
utt__train_ep_008697__006,char__maid,maid,1,train_ep_008697,6,False
utt__train_ep_008699__000,char__husband,husband,1,train_ep_008699,0,False
utt__train_ep_008699__002,char__husband,husband,1,train_ep_008699,2,False
utt__train_ep_008705__000,char__townperson,townperson,1,train_ep_008705,0,False
utt__train_ep_008705__000,char__king,king,2,train_ep_008705,0,True
utt__train_ep_008705__001,char__king,king,1,train_ep_008705,1,True
utt__train_ep_008705__002,char__apothecary,apothecary,1,train_ep_008705,2,False
utt__train_ep_008705__002,char__queen,queen,1,train_ep_008705,2,False
utt__train_ep_008705__004,char__townperson,townperson,1,train_ep_008705,4,False
utt__train_ep_008705__004,char__queen,queen,1,train_ep_008705,4,False
